"title","filename","verbete","seq","qid","qurl","qlabel","qcountry","qdescr"
"Francisco Carneiro","1104","https://github.com/cpdoc/dhbb/blob/master/text/1104.text","1","Q4215547","http://www.wikidata.org/entity/Q4215547","Francisco Carneiro de Campos","Q155","Brazilian politician"
"Francisco Carneiro","1104","https://github.com/cpdoc/dhbb/blob/master/text/1104.text","2","Q10284680","http://www.wikidata.org/entity/Q10284680","Francisco Carneiro, Capitão","",""
"Nazareno Fonteles","11040","https://github.com/cpdoc/dhbb/blob/master/text/11040.text","0","Q16337978","http://www.wikidata.org/entity/Q16337978","Nazareno Fonteles","Q155","Brazilian politician"
"João Fontes","11041","https://github.com/cpdoc/dhbb/blob/master/text/11041.text","0","Q10311500","http://www.wikidata.org/entity/Q10311500","João Fontes","Q155","Brazilian politician"
"João Fontes","11041","https://github.com/cpdoc/dhbb/blob/master/text/11041.text","1","Q10312485","http://www.wikidata.org/entity/Q10312485","João de Fontes Pereira de Melo","Q45670","Portuguese diplomat"
"Márcio Fortes","11042","https://github.com/cpdoc/dhbb/blob/master/text/11042.text","0","Q10334302","http://www.wikidata.org/entity/Q10334302","Márcio Fortes","Q155","Brazilian civil engineer, businessman and politician"
"Márcio Fortes","11042","https://github.com/cpdoc/dhbb/blob/master/text/11042.text","1","Q10334304","http://www.wikidata.org/entity/Q10334304","Márcio Fortes de Almeida","Q155","Brazilian politician"
"Márcio Fortes","11042","https://github.com/cpdoc/dhbb/blob/master/text/11042.text","2","Q6949647","http://www.wikidata.org/entity/Q6949647","Marcinho Pitbull","Q155","footballer"
"Alberto Fraga","11043","https://github.com/cpdoc/dhbb/blob/master/text/11043.text","0","Q16336259","http://www.wikidata.org/entity/Q16336259","Alberto Fraga","Q155","Brazilian politician"
"Alberto Fraga","11043","https://github.com/cpdoc/dhbb/blob/master/text/11043.text","1","Q116996811","http://www.wikidata.org/entity/Q116996811","Alberto Fragasso","","researcher"
"Alberto Fraga","11043","https://github.com/cpdoc/dhbb/blob/master/text/11043.text","2","Q42391647","http://www.wikidata.org/entity/Q42391647","Alberto Fraga Veneroso","Q77","Uruguayan writer"
"Armínio Fraga","11044","https://github.com/cpdoc/dhbb/blob/master/text/11044.text","0","Q2367556","http://www.wikidata.org/entity/Q2367556","Arminio Fraga","Q155","Brazilian economist"
"Armínio Fraga","11044","https://github.com/cpdoc/dhbb/blob/master/text/11044.text","1","Q108563943","http://www.wikidata.org/entity/Q108563943","Armínio Fraga","",""
"Armínio Fraga","11044","https://github.com/cpdoc/dhbb/blob/master/text/11044.text","2","Q108554801","http://www.wikidata.org/entity/Q108554801","Armínio Fraga","",""
"Marcelino Fraga","11045","https://github.com/cpdoc/dhbb/blob/master/text/11045.text","","","","","",""
"Neucimar Fraga","11046","https://github.com/cpdoc/dhbb/blob/master/text/11046.text","0","Q10336445","http://www.wikidata.org/entity/Q10336445","Neucimar Ferreira Fraga","Q155","Brazilian politician"
"Chico Franca","11047","https://github.com/cpdoc/dhbb/blob/master/text/11047.text","0","Q18243624","http://www.wikidata.org/entity/Q18243624","Chico Franca","Q155","politician"
"Augusto Franco","11048","https://github.com/cpdoc/dhbb/blob/master/text/11048.text","0","Q9637654","http://www.wikidata.org/entity/Q9637654","Augusto Franco","Q155","Brazilian politician"
"Augusto Franco","11048","https://github.com/cpdoc/dhbb/blob/master/text/11048.text","1","Q39050969","http://www.wikidata.org/entity/Q39050969","Augusto C Franco","","researcher"
"Augusto Franco","11048","https://github.com/cpdoc/dhbb/blob/master/text/11048.text","2","Q107645584","http://www.wikidata.org/entity/Q107645584","Augusto Franco Neto","",""
"Gustavo Franco","11049","https://github.com/cpdoc/dhbb/blob/master/text/11049.text","0","Q5621403","http://www.wikidata.org/entity/Q5621403","Gustavo Franco","Q155","Brazilian economist"
"Gustavo Franco","11049","https://github.com/cpdoc/dhbb/blob/master/text/11049.text","1","Q56671626","http://www.wikidata.org/entity/Q56671626","Gustavo Franco","Q77","Uruguayan writer"
"Gustavo Franco","11049","https://github.com/cpdoc/dhbb/blob/master/text/11049.text","2","Q103378878","http://www.wikidata.org/entity/Q103378878","Gustavo Franco Marra Domingues","","Ph.D. Universidade Federal de Minas Gerais 2017"
"Hugo Ribeiro Carneiro","1105","https://github.com/cpdoc/dhbb/blob/master/text/1105.text","0","Q10298791","http://www.wikidata.org/entity/Q10298791","Hugo Ribeiro Carneiro","Q155","Brazilian politician (1889-1979)"
"Márcio França","11050","https://github.com/cpdoc/dhbb/blob/master/text/11050.text","0","Q10334305","http://www.wikidata.org/entity/Q10334305","Márcio França","Q155","Brazilian lawyer and politician"
"Nilcéa Freire","11051","https://github.com/cpdoc/dhbb/blob/master/text/11051.text","0","Q9050183","http://www.wikidata.org/entity/Q9050183","Nilcéia Freire","Q155","Brazilian medical, academic and researcher (1953-2019)"
"Aelton Freitas","11052","https://github.com/cpdoc/dhbb/blob/master/text/11052.text","","","","","",""
"Geovan Freitas","11053","https://github.com/cpdoc/dhbb/blob/master/text/11053.text","","","","","",""
"Ricarte De Freitas","11054","https://github.com/cpdoc/dhbb/blob/master/text/11054.text","0","Q65162838","http://www.wikidata.org/entity/Q65162838","Ricarte de Freitas","Q155",""
"Ricarte De Freitas","11054","https://github.com/cpdoc/dhbb/blob/master/text/11054.text","1","Q65162842","http://www.wikidata.org/entity/Q65162842","Ricarte de Freitas Júnior","Q155",""
"Denise Frossard","11055","https://github.com/cpdoc/dhbb/blob/master/text/11055.text","0","Q5257668","http://www.wikidata.org/entity/Q5257668","Denise Frossard","Q155","Brazilian politician"
"Gustavo Fruet","11056","https://github.com/cpdoc/dhbb/blob/master/text/11056.text","0","Q10293100","http://www.wikidata.org/entity/Q10293100","Gustavo Fruet","Q155","Brazilian politician"
"Gustavo Fruet","11056","https://github.com/cpdoc/dhbb/blob/master/text/11056.text","1","Q64846394","http://www.wikidata.org/entity/Q64846394","Gustavo Bonato Fruet","Q155","politician from Brazil"
"Luís Fernando Furlan","11057","https://github.com/cpdoc/dhbb/blob/master/text/11057.text","","","","","",""
"Rubens Furlan","11058","https://github.com/cpdoc/dhbb/blob/master/text/11058.text","0","Q10365095","http://www.wikidata.org/entity/Q10365095","Rubens Furlan","Q155","Brazilian politician"
"Gerson Gabrielli","11059","https://github.com/cpdoc/dhbb/blob/master/text/11059.text","0","Q10289264","http://www.wikidata.org/entity/Q10289264","Gerson Gabrielli","Q155","Brazilian politician"
"Jairo Carneiro","1106","https://github.com/cpdoc/dhbb/blob/master/text/1106.text","0","Q47011503","http://www.wikidata.org/entity/Q47011503","Jairo Carneiro","Q155","Brazilian lawyer, teacher and politician, former federal deputy of Bahia"
"José Sérgio Gabrielli","11060","https://github.com/cpdoc/dhbb/blob/master/text/11060.text","0","Q6536816","http://www.wikidata.org/entity/Q6536816","Sergio Gabrielli","Q155","Brazilian economist and politician"
"Vitório Galli","11061","https://github.com/cpdoc/dhbb/blob/master/text/11061.text","","","","","",""
"Francisco Garcia","11062","https://github.com/cpdoc/dhbb/blob/master/text/11062.text","0","Q106545381","http://www.wikidata.org/entity/Q106545381","Francisco Garcia","","Brazilian journalist"
"Francisco Garcia","11062","https://github.com/cpdoc/dhbb/blob/master/text/11062.text","1","Q47539801","http://www.wikidata.org/entity/Q47539801","Francisco Garcia","Q45","Portuguese television presenter"
"Francisco Garcia","11062","https://github.com/cpdoc/dhbb/blob/master/text/11062.text","2","Q2565803","http://www.wikidata.org/entity/Q2565803","Francisco García","Q786","Dominican Republic basketball player"
"Rebeca Garcia","11063","https://github.com/cpdoc/dhbb/blob/master/text/11063.text","0","Q10357886","http://www.wikidata.org/entity/Q10357886","Rebeca Garcia","Q155","Brazilian economist"
"Rebeca Garcia","11063","https://github.com/cpdoc/dhbb/blob/master/text/11063.text","1","Q57080775","http://www.wikidata.org/entity/Q57080775","Rebeca Garcia","","researcher"
"Rebeca Garcia","11063","https://github.com/cpdoc/dhbb/blob/master/text/11063.text","2","Q107426252","http://www.wikidata.org/entity/Q107426252","Rebeca Garcia","","Wikimedia disambiguation page"
"Anthony Garotinho","11064","https://github.com/cpdoc/dhbb/blob/master/text/11064.text","0","Q525804","http://www.wikidata.org/entity/Q525804","Anthony Garotinho","Q155","Brazilian politician"
"Anthony Garotinho","11064","https://github.com/cpdoc/dhbb/blob/master/text/11064.text","1","Q97448899","http://www.wikidata.org/entity/Q97448899","Anthony Garotinho e Rosinha Matheus, ex-governadores do RJ, voltam a serem presos","","Wikinews article"
"Rosinha Garotinho","11065","https://github.com/cpdoc/dhbb/blob/master/text/11065.text","0","Q3442693","http://www.wikidata.org/entity/Q3442693","Rosinha Garotinho","Q155","Brazilian politician"
"Rosinha Garotinho","11065","https://github.com/cpdoc/dhbb/blob/master/text/11065.text","1","Q64833270","http://www.wikidata.org/entity/Q64833270","Rosangela Barros Assed Matheus de Oliveira","Q155","politician from Brazil"
"Amauri Gasques","11066","https://github.com/cpdoc/dhbb/blob/master/text/11066.text","","","","","",""
"Neri Geller","11067","https://github.com/cpdoc/dhbb/blob/master/text/11067.text","0","Q16337984","http://www.wikidata.org/entity/Q16337984","Neri Geller","Q155","Brazilian rural producer, businessman and politician"
"Luciana Genro","11068","https://github.com/cpdoc/dhbb/blob/master/text/11068.text","0","Q10320255","http://www.wikidata.org/entity/Q10320255","Luciana Genro","Q155","Brazilian politician"
"Zé Geraldo","11069","https://github.com/cpdoc/dhbb/blob/master/text/11069.text","0","Q10395435","http://www.wikidata.org/entity/Q10395435","Zé Geraldo","Q155","Brazilian recording artist, singer, songwriter"
"Zé Geraldo","11069","https://github.com/cpdoc/dhbb/blob/master/text/11069.text","1","Q48871856","http://www.wikidata.org/entity/Q48871856","José Geraldo Torres","Q155","Brazilian politician"
"Zé Geraldo","11069","https://github.com/cpdoc/dhbb/blob/master/text/11069.text","2","Q3810448","http://www.wikidata.org/entity/Q3810448","José Geraldo de Castro","Q155","Brazilian basketball player"
"Janduí Carneiro","1107","https://github.com/cpdoc/dhbb/blob/master/text/1107.text","0","Q42564919","http://www.wikidata.org/entity/Q42564919","Janduí Carneiro","Q155","Brazilian politician"
"Francisco Gerardo","11070","https://github.com/cpdoc/dhbb/blob/master/text/11070.text","0","Q74511619","http://www.wikidata.org/entity/Q74511619","Francisco Gerardo Veliz","","researcher"
"Francisco Gerardo","11070","https://github.com/cpdoc/dhbb/blob/master/text/11070.text","1","Q23296569","http://www.wikidata.org/entity/Q23296569","Francis Escalante Molina","Q717","Apostolic Nuncio"
"Francisco Gerardo","11070","https://github.com/cpdoc/dhbb/blob/master/text/11070.text","2","Q86907518","http://www.wikidata.org/entity/Q86907518","Francisco Gerardo Yanowsky-Escatell","","researcher"
"José Otávio Germano","11071","https://github.com/cpdoc/dhbb/blob/master/text/11071.text","0","Q10310244","http://www.wikidata.org/entity/Q10310244","José Otávio Germano","Q155","Brazilian politician"
"Reginaldo Germano","11072","https://github.com/cpdoc/dhbb/blob/master/text/11072.text","","","","","",""
"Fernando Giacobo","11073","https://github.com/cpdoc/dhbb/blob/master/text/11073.text","0","Q16940012","http://www.wikidata.org/entity/Q16940012","Fernando Giacobo","Q155","Brazilian politician"
"Celso Giglio","11074","https://github.com/cpdoc/dhbb/blob/master/text/11074.text","0","Q16337132","http://www.wikidata.org/entity/Q16337132","Celso Giglio","Q155","Brazilian physician (1941-2017)"
"Celso Giglio","11074","https://github.com/cpdoc/dhbb/blob/master/text/11074.text","1","Q64833106","http://www.wikidata.org/entity/Q64833106","Celso Antonio Giglio","Q155","politician from Brazil"
"Afonso Gil","11075","https://github.com/cpdoc/dhbb/blob/master/text/11075.text","0","Q16142454","http://www.wikidata.org/entity/Q16142454","Afonso Gil Martins Bacelar","",""
"Afonso Gil","11075","https://github.com/cpdoc/dhbb/blob/master/text/11075.text","1","Q16142445","http://www.wikidata.org/entity/Q16142445","Afonso Gil Castelo Branco","Q155","Brazilian politician"
"Gilberto Gil","11076","https://github.com/cpdoc/dhbb/blob/master/text/11076.text","0","Q221479","http://www.wikidata.org/entity/Q221479","Gilberto Gil","Q155","Brazilian recording artist, singer, guitarist, songwriter and politician"
"Gilberto Gil","11076","https://github.com/cpdoc/dhbb/blob/master/text/11076.text","1","Q3284639","http://www.wikidata.org/entity/Q3284639","Gilberto Gil","","1968 album by Gilberto Gil"
"Gilberto Gil","11076","https://github.com/cpdoc/dhbb/blob/master/text/11076.text","2","Q19708939","http://www.wikidata.org/entity/Q19708939","Gilberto Gil","","album by Gilberto Gil"
"Gilberto Goellner","11077","https://github.com/cpdoc/dhbb/blob/master/text/11077.text","0","Q10289555","http://www.wikidata.org/entity/Q10289555","Gilberto Goellner","Q155","Brazilian politician"
"Nelson  Goetten","11078","https://github.com/cpdoc/dhbb/blob/master/text/11078.text","","","","","",""
"Cid Gomes","11079","https://github.com/cpdoc/dhbb/blob/master/text/11079.text","0","Q5119489","http://www.wikidata.org/entity/Q5119489","Cid Gomes","Q155","Brazilian politician and engineer"
"Laura Carneiro","1108","https://github.com/cpdoc/dhbb/blob/master/text/1108.text","0","Q10316536","http://www.wikidata.org/entity/Q10316536","Laura Carneiro","Q155","Brazilian politician"
"Laura Carneiro","1108","https://github.com/cpdoc/dhbb/blob/master/text/1108.text","1","Q64851431","http://www.wikidata.org/entity/Q64851431","Maria Laura Monteza de Souza Carneiro","Q155","politician from Brazil"
"Eduardo Gomes","11080","https://github.com/cpdoc/dhbb/blob/master/text/11080.text","0","Q1790923","http://www.wikidata.org/entity/Q1790923","Eduardo Gomes","Q155","Brazilian Air Force Marshal (1896-1981)"
"Eduardo Gomes","11080","https://github.com/cpdoc/dhbb/blob/master/text/11080.text","1","Q55187417","http://www.wikidata.org/entity/Q55187417","Eduardo Gomes","","Portuguese geographer"
"Eduardo Gomes","11080","https://github.com/cpdoc/dhbb/blob/master/text/11080.text","2","Q5340625","http://www.wikidata.org/entity/Q5340625","Eduardo Gomes","Q45","Portuguese canoeist"
"Jorge Gomes","11081","https://github.com/cpdoc/dhbb/blob/master/text/11081.text","0","Q58274851","http://www.wikidata.org/entity/Q58274851","Jorge Gomes","","researcher, ORCID id # 0000-0003-0694-2229"
"Jorge Gomes","11081","https://github.com/cpdoc/dhbb/blob/master/text/11081.text","1","Q10296017","http://www.wikidata.org/entity/Q10296017","Jorge Gomes","Q155","Brazilian politician"
"Jorge Gomes","11081","https://github.com/cpdoc/dhbb/blob/master/text/11081.text","2","Q64833413","http://www.wikidata.org/entity/Q64833413","Jorge Jose Gomes","Q155","politician from Brazil"
"Josias Gomes","11082","https://github.com/cpdoc/dhbb/blob/master/text/11082.text","0","Q10308635","http://www.wikidata.org/entity/Q10308635","Josias Gomes","Q155","Brazilian politician"
"Antônio Lisboa Mena Gonçalves","11083","https://github.com/cpdoc/dhbb/blob/master/text/11083.text","","","","","",""
"Doutor Francisco Gonçalves","11084","https://github.com/cpdoc/dhbb/blob/master/text/11084.text","","","","","",""
"Wandenkolk Gonçalves","11085","https://github.com/cpdoc/dhbb/blob/master/text/11085.text","","","","","",""
"Yvonilton Gonçalves","11086","https://github.com/cpdoc/dhbb/blob/master/text/11086.text","","","","","",""
